date,game,platform,revenue_usd,dau,downloads
2026-03-01,카오스 제로 나이트메어,iOS,50648.00,76762.0,
2026-03-02,듀엣 나이트 어비스,AOS,2606.00,28633.0,
2026-03-02,듀엣 나이트 어비스,iOS,3171.00,52080.0,
2026-03-02,명일방주: 엔드필드,AOS,218326.00,110932.0,
2026-03-02,명일방주: 엔드필드,iOS,215090.00,174003.0,
2026-03-02,블루 아카이브,AOS,55321.00,265429.0,
2026-03-02,블루 아카이브,iOS,37009.00,175697.0,
2026-03-02,스타 세이비어,AOS,5380.00,,
2026-03-02,스타 세이비어,iOS,2076.00,,
2026-03-02,스텔라소라,AOS,21058.00,15353.0,
2026-03-02,스텔라소라,iOS,12873.00,29392.0,
2026-03-02,승리의여신: 니케,AOS,178322.00,272978.0,
2026-03-02,승리의여신: 니케,iOS,146548.00,244044.0,
2026-03-02,카오스 제로 나이트메어,AOS,92933.00,113309.0,
2026-03-02,카오스 제로 나이트메어,iOS,28644.00,75695.0,
2026-03-03,듀엣 나이트 어비스,AOS,2287.00,28342.0,
2026-03-03,듀엣 나이트 어비스,iOS,2872.00,52488.0,
2026-03-03,명일방주: 엔드필드,AOS,158132.00,110831.0,
2026-03-03,명일방주: 엔드필드,iOS,187931.00,175121.0,
2026-03-03,블루 아카이브,AOS,45943.00,267055.0,
2026-03-03,블루 아카이브,iOS,45512.00,174305.0,
2026-03-03,스타 세이비어,AOS,4566.00,,
2026-03-03,스타 세이비어,iOS,1238.00,,
2026-03-03,스텔라소라,AOS,14711.00,15384.0,
2026-03-03,스텔라소라,iOS,8960.00,25627.0,
2026-03-03,승리의여신: 니케,AOS,146788.00,264134.0,
2026-03-03,승리의여신: 니케,iOS,133078.00,239461.0,
2026-03-03,카오스 제로 나이트메어,AOS,82651.00,110397.0,
2026-03-03,카오스 제로 나이트메어,iOS,23036.00,72831.0,
2026-03-04,듀엣 나이트 어비스,AOS,1968.00,27760.0,
2026-03-04,듀엣 나이트 어비스,iOS,2435.00,50344.0,
2026-03-04,명일방주: 엔드필드,AOS,145274.00,106316.0,
2026-03-04,명일방주: 엔드필드,iOS,167118.00,157695.0,
2026-03-04,블루 아카이브,AOS,44070.00,257006.0,
2026-03-04,블루 아카이브,iOS,60713.00,167863.0,
2026-03-04,스타 세이비어,AOS,5193.00,,
2026-03-04,스타 세이비어,iOS,1491.00,,
2026-03-04,스텔라소라,AOS,13410.00,15184.0,
2026-03-04,스텔라소라,iOS,6514.00,26652.0,
2026-03-04,승리의여신: 니케,AOS,163319.00,266415.0,
2026-03-04,승리의여신: 니케,iOS,136821.00,239903.0,
2026-03-04,카오스 제로 나이트메어,AOS,40072.00,110342.0,
2026-03-04,카오스 제로 나이트메어,iOS,17657.00,74673.0,
2026-03-05,듀엣 나이트 어비스,AOS,1990.00,27724.0,
2026-03-05,듀엣 나이트 어비스,iOS,2425.00,51732.0,
2026-03-05,명일방주: 엔드필드,AOS,140296.00,108512.0,
2026-03-05,명일방주: 엔드필드,iOS,131359.00,144260.0,
2026-03-05,블루 아카이브,AOS,47006.00,257598.0,
2026-03-05,블루 아카이브,iOS,61319.00,167452.0,
2026-03-05,스타 세이비어,AOS,5255.00,,
2026-03-05,스타 세이비어,iOS,4589.00,,
2026-03-05,스텔라소라,AOS,11336.00,15328.0,
2026-03-05,스텔라소라,iOS,4940.00,26738.0,
2026-03-05,승리의여신: 니케,AOS,183083.00,261952.0,
2026-03-05,승리의여신: 니케,iOS,179446.00,232572.0,
2026-03-05,카오스 제로 나이트메어,AOS,31869.00,103635.0,
2026-03-05,카오스 제로 나이트메어,iOS,17028.00,67061.0,
2026-03-06,듀엣 나이트 어비스,AOS,1567.00,29317.0,
2026-03-06,듀엣 나이트 어비스,iOS,2352.00,49910.0,
2026-03-06,명일방주: 엔드필드,AOS,147442.00,128461.0,
2026-03-06,명일방주: 엔드필드,iOS,135139.00,143940.0,
2026-03-06,블루 아카이브,AOS,51914.00,242697.0,
2026-03-06,블루 아카이브,iOS,42750.00,155942.0,
2026-03-06,스타 세이비어,AOS,5807.00,,
2026-03-06,스타 세이비어,iOS,3270.00,,
2026-03-06,스텔라소라,AOS,11765.00,15582.0,
2026-03-06,스텔라소라,iOS,4542.00,26504.0,
2026-03-06,승리의여신: 니케,AOS,188926.00,254253.0,
2026-03-06,승리의여신: 니케,iOS,179406.00,227029.0,
2026-03-06,카오스 제로 나이트메어,AOS,33487.00,106624.0,
2026-03-06,카오스 제로 나이트메어,iOS,19770.00,71878.0,
2026-03-07,듀엣 나이트 어비스,AOS,1673.00,29596.0,
2026-03-07,듀엣 나이트 어비스,iOS,2386.00,51254.0,
2026-03-07,명일방주: 엔드필드,AOS,149961.00,152783.0,
2026-03-07,명일방주: 엔드필드,iOS,125315.00,174521.0,
2026-03-07,블루 아카이브,AOS,51511.00,252511.0,
2026-03-07,블루 아카이브,iOS,31367.00,163958.0,
2026-03-07,스타 세이비어,AOS,5499.00,,
2026-03-07,스타 세이비어,iOS,1848.00,,
2026-03-07,스텔라소라,AOS,10617.00,15715.0,
2026-03-07,스텔라소라,iOS,5473.00,27414.0,
2026-03-07,승리의여신: 니케,AOS,186206.00,266302.0,
2026-03-07,승리의여신: 니케,iOS,136639.00,239793.0,
2026-03-07,카오스 제로 나이트메어,AOS,30061.00,102923.0,
2026-03-07,카오스 제로 나이트메어,iOS,16664.00,69548.0,
2026-03-08,듀엣 나이트 어비스,AOS,2065.00,27983.0,
2026-03-08,듀엣 나이트 어비스,iOS,2347.00,51038.0,
2026-03-08,명일방주: 엔드필드,AOS,111930.00,137812.0,
2026-03-08,명일방주: 엔드필드,iOS,112526.00,174210.0,
2026-03-08,블루 아카이브,AOS,42569.00,244385.0,
2026-03-08,블루 아카이브,iOS,28429.00,157512.0,
2026-03-08,스타 세이비어,AOS,5352.00,,
2026-03-08,스타 세이비어,iOS,1180.00,,
2026-03-08,스텔라소라,AOS,8448.00,15952.0,
2026-03-08,스텔라소라,iOS,4634.00,26369.0,
2026-03-08,승리의여신: 니케,AOS,157564.00,264081.0,
2026-03-08,승리의여신: 니케,iOS,117706.00,240816.0,
2026-03-08,카오스 제로 나이트메어,AOS,23489.00,100044.0,
2026-03-08,카오스 제로 나이트메어,iOS,14766.00,68425.0,
2026-03-09,듀엣 나이트 어비스,AOS,2183.00,27432.0,
2026-03-09,듀엣 나이트 어비스,iOS,2568.00,49773.0,
2026-03-09,명일방주: 엔드필드,AOS,91587.00,116547.0,
2026-03-09,명일방주: 엔드필드,iOS,100580.00,152000.0,
2026-03-09,블루 아카이브,AOS,43008.00,236079.0,
2026-03-09,블루 아카이브,iOS,23711.00,146084.0,
2026-03-09,스타 세이비어,AOS,4699.00,,
2026-03-09,스타 세이비어,iOS,1030.00,,
2026-03-09,스텔라소라,AOS,6632.00,15924.0,
2026-03-09,스텔라소라,iOS,4093.00,23747.0,
2026-03-09,승리의여신: 니케,AOS,150971.00,249513.0,
2026-03-09,승리의여신: 니케,iOS,100111.00,224661.0,
2026-03-09,카오스 제로 나이트메어,AOS,18429.00,93616.0,
2026-03-09,카오스 제로 나이트메어,iOS,11681.00,61289.0,
2026-03-10,듀엣 나이트 어비스,AOS,2738.00,27271.0,
2026-03-10,듀엣 나이트 어비스,iOS,4229.00,50518.0,
2026-03-10,명일방주: 엔드필드,AOS,96631.00,114596.0,
2026-03-10,명일방주: 엔드필드,iOS,110590.00,150272.0,
2026-03-10,블루 아카이브,AOS,56852.00,253511.0,
2026-03-10,블루 아카이브,iOS,62849.00,159325.0,
2026-03-10,스타 세이비어,AOS,4380.00,,
2026-03-10,스타 세이비어,iOS,989.00,,
2026-03-10,스텔라소라,AOS,7095.00,15216.0,
2026-03-10,스텔라소라,iOS,4150.00,24567.0,
2026-03-10,승리의여신: 니케,AOS,161123.00,257929.0,
2026-03-10,승리의여신: 니케,iOS,119384.00,224916.0,
2026-03-10,카오스 제로 나이트메어,AOS,18903.00,94001.0,
2026-03-10,카오스 제로 나이트메어,iOS,11014.00,60431.0,
2026-03-11,듀엣 나이트 어비스,AOS,2843.00,27063.0,
2026-03-11,듀엣 나이트 어비스,iOS,3262.00,50296.0,
2026-03-11,명일방주: 엔드필드,AOS,215191.00,108056.0,
2026-03-11,명일방주: 엔드필드,iOS,178879.00,145919.0,
2026-03-11,블루 아카이브,AOS,53998.00,244634.0,
2026-03-11,블루 아카이브,iOS,42678.00,149080.0,
2026-03-11,스타 세이비어,AOS,3195.00,,
2026-03-11,스타 세이비어,iOS,830.00,,
2026-03-11,스텔라소라,AOS,6761.00,15081.0,
2026-03-11,스텔라소라,iOS,5476.00,25694.0,
2026-03-11,승리의여신: 니케,AOS,153112.00,252184.0,
2026-03-11,승리의여신: 니케,iOS,186460.00,222759.0,
2026-03-11,카오스 제로 나이트메어,AOS,18478.00,90898.0,
2026-03-11,카오스 제로 나이트메어,iOS,10415.00,57986.0,
2026-03-12,듀엣 나이트 어비스,AOS,3205.00,27425.0,
2026-03-12,듀엣 나이트 어비스,iOS,2814.00,47148.0,
2026-03-12,명일방주: 엔드필드,AOS,337152.00,106883.0,
2026-03-12,명일방주: 엔드필드,iOS,1318354.00,161330.0,
2026-03-12,블루 아카이브,AOS,62162.00,245136.0,
2026-03-12,블루 아카이브,iOS,28667.00,151832.0,
2026-03-12,스타 세이비어,AOS,2828.00,,
2026-03-12,스타 세이비어,iOS,1313.00,,
2026-03-12,스텔라소라,AOS,7129.00,14819.0,
2026-03-12,스텔라소라,iOS,4379.00,25242.0,
2026-03-12,승리의여신: 니케,AOS,144337.00,241530.0,
2026-03-12,승리의여신: 니케,iOS,130008.00,219797.0,
2026-03-12,카오스 제로 나이트메어,AOS,17982.00,92296.0,
2026-03-12,카오스 제로 나이트메어,iOS,9607.00,60773.0,
2026-03-13,듀엣 나이트 어비스,AOS,3989.00,29171.0,
2026-03-13,듀엣 나이트 어비스,iOS,3006.00,50915.0,
2026-03-13,명일방주: 엔드필드,AOS,416828.00,124595.0,
2026-03-13,명일방주: 엔드필드,iOS,1047182.00,161425.0,
2026-03-13,블루 아카이브,AOS,69037.00,228243.0,
2026-03-13,블루 아카이브,iOS,25964.00,139664.0,
2026-03-13,스타 세이비어,AOS,3551.00,,
2026-03-13,스타 세이비어,iOS,1117.00,,
2026-03-13,스텔라소라,AOS,7639.00,15386.0,
2026-03-13,스텔라소라,iOS,4505.00,25902.0,
2026-03-13,승리의여신: 니케,AOS,146911.00,247326.0,
2026-03-13,승리의여신: 니케,iOS,78242.00,224537.0,
2026-03-13,카오스 제로 나이트메어,AOS,19190.00,86731.0,
2026-03-13,카오스 제로 나이트메어,iOS,12447.00,55519.0,
2026-03-14,듀엣 나이트 어비스,AOS,3518.00,29525.0,
2026-03-14,듀엣 나이트 어비스,iOS,2592.00,57431.0,
2026-03-14,명일방주: 엔드필드,AOS,418351.00,148827.0,
2026-03-14,명일방주: 엔드필드,iOS,658426.00,201930.0,
2026-03-14,블루 아카이브,AOS,68813.00,248528.0,
2026-03-14,블루 아카이브,iOS,25421.00,160903.0,
2026-03-14,스타 세이비어,AOS,3399.00,,
2026-03-14,스타 세이비어,iOS,1145.00,,
2026-03-14,스텔라소라,AOS,7730.00,13510.0,
2026-03-14,스텔라소라,iOS,5125.00,25165.0,
2026-03-14,승리의여신: 니케,AOS,145785.00,257033.0,
2026-03-14,승리의여신: 니케,iOS,66593.00,232969.0,
2026-03-14,카오스 제로 나이트메어,AOS,18916.00,89371.0,
2026-03-14,카오스 제로 나이트메어,iOS,11446.00,58808.0,
2026-03-15,듀엣 나이트 어비스,AOS,2794.00,27882.0,
2026-03-15,듀엣 나이트 어비스,iOS,2140.00,57110.0,
2026-03-15,명일방주: 엔드필드,AOS,379594.00,134870.0,
2026-03-15,명일방주: 엔드필드,iOS,318024.00,193828.0,
2026-03-15,블루 아카이브,AOS,52410.00,237435.0,
2026-03-15,블루 아카이브,iOS,23963.00,150427.0,
2026-03-15,스타 세이비어,AOS,3446.00,,
2026-03-15,스타 세이비어,iOS,872.00,,
2026-03-15,스텔라소라,AOS,10878.00,13466.0,
2026-03-15,스텔라소라,iOS,6554.00,26573.0,
2026-03-15,승리의여신: 니케,AOS,104166.00,255818.0,
2026-03-15,승리의여신: 니케,iOS,65739.00,242069.0,
2026-03-15,카오스 제로 나이트메어,AOS,18767.00,85446.0,
2026-03-15,카오스 제로 나이트메어,iOS,11040.00,57396.0,
2026-03-16,듀엣 나이트 어비스,AOS,1422.00,27462.0,
2026-03-16,듀엣 나이트 어비스,iOS,1643.00,43917.0,
2026-03-16,명일방주: 엔드필드,AOS,241718.00,113600.0,
2026-03-16,명일방주: 엔드필드,iOS,196052.00,144952.0,
2026-03-16,블루 아카이브,AOS,51014.00,240908.0,
2026-03-16,블루 아카이브,iOS,21442.00,148742.0,
2026-03-16,스타 세이비어,AOS,3295.00,,
2026-03-16,스타 세이비어,iOS,1000.00,,
2026-03-16,스텔라소라,AOS,14865.00,12875.0,
2026-03-16,스텔라소라,iOS,7547.00,25366.0,
2026-03-16,승리의여신: 니케,AOS,71381.00,257485.0,
2026-03-16,승리의여신: 니케,iOS,60971.00,246978.0,
2026-03-16,카오스 제로 나이트메어,AOS,34608.00,81563.0,
2026-03-16,카오스 제로 나이트메어,iOS,12010.00,53583.0,
2026-03-17,듀엣 나이트 어비스,AOS,1350.00,26698.0,
2026-03-17,듀엣 나이트 어비스,iOS,1376.00,42043.0,
2026-03-17,명일방주: 엔드필드,AOS,157104.00,110351.0,
2026-03-17,명일방주: 엔드필드,iOS,162000.00,140671.0,
2026-03-17,블루 아카이브,AOS,54433.00,241659.0,
2026-03-17,블루 아카이브,iOS,33316.00,151464.0,
2026-03-17,스타 세이비어,AOS,10563.00,973.0,
2026-03-17,스타 세이비어,iOS,956.00,,
2026-03-17,스텔라소라,AOS,15051.00,12906.0,
2026-03-17,스텔라소라,iOS,26998.00,26819.0,
2026-03-17,승리의여신: 니케,AOS,155905.00,253957.0,
2026-03-17,승리의여신: 니케,iOS,68287.00,232985.0,
2026-03-17,카오스 제로 나이트메어,AOS,50262.00,80834.0,
2026-03-17,카오스 제로 나이트메어,iOS,26092.00,51559.0,
2026-03-18,듀엣 나이트 어비스,AOS,1340.00,26516.0,
2026-03-18,듀엣 나이트 어비스,iOS,1422.00,42090.0,
2026-03-18,명일방주: 엔드필드,AOS,108597.00,109232.0,
2026-03-18,명일방주: 엔드필드,iOS,132331.00,133256.0,
2026-03-18,블루 아카이브,AOS,55537.00,269934.0,
2026-03-18,블루 아카이브,iOS,96992.00,170499.0,
2026-03-18,스타 세이비어,AOS,21096.00,5114.0,
2026-03-18,스타 세이비어,iOS,2328.00,,
2026-03-18,스텔라소라,AOS,16721.00,12580.0,
2026-03-18,스텔라소라,iOS,25020.00,26686.0,
2026-03-18,승리의여신: 니케,AOS,242536.00,249402.0,
2026-03-18,승리의여신: 니케,iOS,86630.00,230817.0,
2026-03-18,카오스 제로 나이트메어,AOS,56789.00,84655.0,
2026-03-18,카오스 제로 나이트메어,iOS,94458.00,54612.0,
2026-03-19,듀엣 나이트 어비스,AOS,1316.00,27139.0,
2026-03-19,듀엣 나이트 어비스,iOS,1426.00,39574.0,
2026-03-19,명일방주: 엔드필드,AOS,100906.00,109756.0,
2026-03-19,명일방주: 엔드필드,iOS,97067.00,147372.0,
2026-03-19,블루 아카이브,AOS,63928.00,260788.0,
2026-03-19,블루 아카이브,iOS,108886.00,165084.0,
2026-03-19,스타 세이비어,AOS,30654.00,7814.0,
2026-03-19,스타 세이비어,iOS,63604.00,,
2026-03-19,스텔라소라,AOS,18927.00,13035.0,
2026-03-19,스텔라소라,iOS,12730.00,27285.0,
2026-03-19,승리의여신: 니케,AOS,352224.00,266607.0,
2026-03-19,승리의여신: 니케,iOS,459067.00,252437.0,
2026-03-19,카오스 제로 나이트메어,AOS,66903.00,86751.0,
2026-03-19,카오스 제로 나이트메어,iOS,83156.00,56131.0,
2026-03-20,듀엣 나이트 어비스,AOS,1194.00,28851.0,
2026-03-20,듀엣 나이트 어비스,iOS,1905.00,42879.0,
2026-03-20,명일방주: 엔드필드,AOS,99744.00,128458.0,
2026-03-20,명일방주: 엔드필드,iOS,103251.00,150995.0,
2026-03-20,블루 아카이브,AOS,74852.00,258121.0,
2026-03-20,블루 아카이브,iOS,57331.00,165739.0,
2026-03-20,스타 세이비어,AOS,91971.00,16301.0,
2026-03-20,스타 세이비어,iOS,92829.00,,
2026-03-20,스텔라소라,AOS,18967.00,13247.0,
2026-03-20,스텔라소라,iOS,8427.00,26299.0,
2026-03-20,승리의여신: 니케,AOS,439852.00,278751.0,
2026-03-20,승리의여신: 니케,iOS,596765.00,262718.0,
2026-03-20,카오스 제로 나이트메어,AOS,70267.00,86174.0,
2026-03-20,카오스 제로 나이트메어,iOS,49776.00,53906.0,
2026-03-21,듀엣 나이트 어비스,AOS,1299.00,28848.0,
2026-03-21,듀엣 나이트 어비스,iOS,1900.00,53214.0,
2026-03-21,명일방주: 엔드필드,AOS,83959.00,145558.0,
2026-03-21,명일방주: 엔드필드,iOS,98064.00,196335.0,
2026-03-21,블루 아카이브,AOS,70214.00,245970.0,
2026-03-21,블루 아카이브,iOS,42582.00,169443.0,
2026-03-21,스타 세이비어,AOS,107692.00,21587.0,
2026-03-21,스타 세이비어,iOS,80984.00,,
2026-03-21,스텔라소라,AOS,16966.00,13072.0,
2026-03-21,스텔라소라,iOS,6404.00,27492.0,
2026-03-21,승리의여신: 니케,AOS,448581.00,285348.0,
2026-03-21,승리의여신: 니케,iOS,328995.00,264927.0,
2026-03-21,카오스 제로 나이트메어,AOS,66554.00,84041.0,
2026-03-21,카오스 제로 나이트메어,iOS,28161.00,51653.0,
2026-03-22,듀엣 나이트 어비스,AOS,1141.00,27189.0,
2026-03-22,듀엣 나이트 어비스,iOS,1371.00,51523.0,
2026-03-22,명일방주: 엔드필드,AOS,68675.00,127929.0,
2026-03-22,명일방주: 엔드필드,iOS,86675.00,181591.0,
2026-03-22,블루 아카이브,AOS,61151.00,244676.0,
2026-03-22,블루 아카이브,iOS,28486.00,162245.0,
2026-03-22,스타 세이비어,AOS,119697.00,23778.0,
2026-03-22,스타 세이비어,iOS,78137.00,,
2026-03-22,스텔라소라,AOS,10094.00,13451.0,
2026-03-22,스텔라소라,iOS,5173.00,25329.0,
2026-03-22,승리의여신: 니케,AOS,415561.00,274675.0,
2026-03-22,승리의여신: 니케,iOS,212950.00,261605.0,
2026-03-22,카오스 제로 나이트메어,AOS,54711.00,84050.0,
2026-03-22,카오스 제로 나이트메어,iOS,22349.00,53162.0,
2026-03-23,듀엣 나이트 어비스,AOS,979.00,26737.0,
2026-03-23,듀엣 나이트 어비스,iOS,1308.00,40927.0,
2026-03-23,명일방주: 엔드필드,AOS,59514.00,103447.0,
2026-03-23,명일방주: 엔드필드,iOS,80362.00,125593.0,
2026-03-23,블루 아카이브,AOS,44345.00,243848.0,
2026-03-23,블루 아카이브,iOS,26233.00,150434.0,
2026-03-23,스타 세이비어,AOS,111288.00,24229.0,
2026-03-23,스타 세이비어,iOS,64901.00,,
2026-03-23,스텔라소라,AOS,5644.00,12921.0,
2026-03-23,스텔라소라,iOS,3695.00,26144.0,
2026-03-23,승리의여신: 니케,AOS,422835.00,278849.0,
2026-03-23,승리의여신: 니케,iOS,164297.00,259293.0,
2026-03-23,카오스 제로 나이트메어,AOS,29772.00,82804.0,
2026-03-23,카오스 제로 나이트메어,iOS,15656.00,53871.0,
2026-03-24,듀엣 나이트 어비스,AOS,1019.00,26395.0,
2026-03-24,듀엣 나이트 어비스,iOS,2060.00,44019.0,
2026-03-24,명일방주: 엔드필드,AOS,64512.00,99299.0,
2026-03-24,명일방주: 엔드필드,iOS,83185.00,116422.0,
2026-03-24,블루 아카이브,AOS,35097.00,232645.0,
2026-03-24,블루 아카이브,iOS,20239.00,144682.0,
2026-03-24,스타 세이비어,AOS,109242.00,24153.0,
2026-03-24,스타 세이비어,iOS,61454.00,,
2026-03-24,스텔라소라,AOS,5322.00,12396.0,
2026-03-24,스텔라소라,iOS,3061.00,25765.0,
2026-03-24,승리의여신: 니케,AOS,281500.00,267022.0,
2026-03-24,승리의여신: 니케,iOS,139181.00,241001.0,
2026-03-24,카오스 제로 나이트메어,AOS,21765.00,77970.0,
2026-03-24,카오스 제로 나이트메어,iOS,11721.00,50223.0,
2026-03-25,듀엣 나이트 어비스,AOS,1204.00,26521.0,
2026-03-25,듀엣 나이트 어비스,iOS,2197.00,44037.0,
2026-03-25,명일방주: 엔드필드,AOS,70399.00,97285.0,
2026-03-25,명일방주: 엔드필드,iOS,99328.00,114828.0,
2026-03-25,블루 아카이브,AOS,33786.00,237683.0,
2026-03-25,블루 아카이브,iOS,21088.00,148052.0,
2026-03-25,스타 세이비어,AOS,91467.00,25621.0,
2026-03-25,스타 세이비어,iOS,46872.00,,
2026-03-25,스텔라소라,AOS,5865.00,11968.0,
2026-03-25,스텔라소라,iOS,2971.00,25081.0,
2026-03-25,승리의여신: 니케,AOS,227496.00,279820.0,
2026-03-25,승리의여신: 니케,iOS,168291.00,248909.0,
2026-03-25,카오스 제로 나이트메어,AOS,21121.00,75413.0,
2026-03-25,카오스 제로 나이트메어,iOS,11772.00,46907.0,
2026-03-26,듀엣 나이트 어비스,AOS,1154.00,26990.0,
2026-03-26,듀엣 나이트 어비스,iOS,1883.00,42158.0,
2026-03-26,명일방주: 엔드필드,AOS,72622.00,93217.0,
2026-03-26,명일방주: 엔드필드,iOS,89674.00,130406.0,
2026-03-26,블루 아카이브,AOS,28490.00,222429.0,
2026-03-26,블루 아카이브,iOS,21150.00,138745.0,
2026-03-26,스타 세이비어,AOS,82451.00,26663.0,
2026-03-26,스타 세이비어,iOS,47585.00,,
2026-03-26,스텔라소라,AOS,5077.00,11467.0,
2026-03-26,스텔라소라,iOS,2715.00,22721.0,
2026-03-26,승리의여신: 니케,AOS,203440.00,270996.0,
2026-03-26,승리의여신: 니케,iOS,168910.00,245312.0,
2026-03-26,카오스 제로 나이트메어,AOS,19757.00,71590.0,
2026-03-26,카오스 제로 나이트메어,iOS,13270.00,46135.0,
2026-03-27,듀엣 나이트 어비스,AOS,1291.00,27896.0,
2026-03-27,듀엣 나이트 어비스,iOS,1855.00,46313.0,
2026-03-27,명일방주: 엔드필드,AOS,133984.00,103005.0,
2026-03-27,명일방주: 엔드필드,iOS,87122.00,135036.0,
2026-03-27,블루 아카이브,AOS,29804.00,224004.0,
2026-03-27,블루 아카이브,iOS,22412.00,141082.0,
2026-03-27,스타 세이비어,AOS,81726.00,27586.0,
2026-03-27,스타 세이비어,iOS,54604.00,,
2026-03-27,스텔라소라,AOS,5399.00,11740.0,
2026-03-27,스텔라소라,iOS,2640.00,21916.0,
2026-03-27,승리의여신: 니케,AOS,229169.00,259357.0,
2026-03-27,승리의여신: 니케,iOS,138580.00,230721.0,
2026-03-27,카오스 제로 나이트메어,AOS,19594.00,71905.0,
2026-03-27,카오스 제로 나이트메어,iOS,15193.00,44411.0,
2026-03-28,듀엣 나이트 어비스,AOS,1338.00,28379.0,
2026-03-28,듀엣 나이트 어비스,iOS,1870.00,57254.0,
2026-03-28,명일방주: 엔드필드,AOS,417011.00,113881.0,
2026-03-28,명일방주: 엔드필드,iOS,96933.00,166766.0,
2026-03-28,블루 아카이브,AOS,30918.00,216935.0,
2026-03-28,블루 아카이브,iOS,21685.00,147098.0,
2026-03-28,스타 세이비어,AOS,75864.00,59573.0,
2026-03-28,스타 세이비어,iOS,49696.00,,
2026-03-28,스텔라소라,AOS,5799.00,10458.0,
2026-03-28,스텔라소라,iOS,2890.00,24238.0,
2026-03-28,승리의여신: 니케,AOS,224944.00,274477.0,
2026-03-28,승리의여신: 니케,iOS,125581.00,250603.0,
2026-03-28,카오스 제로 나이트메어,AOS,20074.00,69565.0,
2026-03-28,카오스 제로 나이트메어,iOS,11897.00,42562.0,
2026-03-29,듀엣 나이트 어비스,AOS,1056.00,26978.0,
2026-03-29,듀엣 나이트 어비스,iOS,1573.00,53015.0,
2026-03-29,명일방주: 엔드필드,AOS,354448.00,108465.0,
2026-03-29,명일방주: 엔드필드,iOS,978174.00,165120.0,
2026-03-29,블루 아카이브,AOS,25701.00,232728.0,
2026-03-29,블루 아카이브,iOS,21148.00,155054.0,
2026-03-29,스타 세이비어,AOS,59480.00,59348.0,
2026-03-29,스타 세이비어,iOS,39970.00,,
2026-03-29,스텔라소라,AOS,5035.00,10458.0,
2026-03-29,스텔라소라,iOS,2606.00,24381.0,
2026-03-29,승리의여신: 니케,AOS,188109.00,268683.0,
2026-03-29,승리의여신: 니케,iOS,110858.00,251916.0,
2026-03-29,카오스 제로 나이트메어,AOS,15237.00,65760.0,
2026-03-29,카오스 제로 나이트메어,iOS,10607.00,41519.0,
2026-03-30,듀엣 나이트 어비스,AOS,1385.00,26099.0,
2026-03-30,듀엣 나이트 어비스,iOS,1820.00,41578.0,
2026-03-30,명일방주: 엔드필드,AOS,288643.00,92900.0,
2026-03-30,명일방주: 엔드필드,iOS,663935.00,117288.0,
2026-03-30,블루 아카이브,AOS,30209.00,215299.0,
2026-03-30,블루 아카이브,iOS,20047.00,132815.0,
2026-03-30,스타 세이비어,AOS,48469.00,55956.0,
2026-03-30,스타 세이비어,iOS,38785.00,,
2026-03-30,스텔라소라,AOS,5197.00,10347.0,
2026-03-30,스텔라소라,iOS,2724.00,24435.0,
2026-03-30,승리의여신: 니케,AOS,168261.00,254658.0,
2026-03-30,승리의여신: 니케,iOS,105397.00,240481.0,
2026-03-30,카오스 제로 나이트메어,AOS,13162.00,63432.0,
2026-03-30,카오스 제로 나이트메어,iOS,9242.00,40611.0,
2026-03-31,듀엣 나이트 어비스,AOS,1936.00,25632.0,
2026-03-31,듀엣 나이트 어비스,iOS,2207.00,42416.0,
2026-03-31,명일방주: 엔드필드,AOS,499364.00,89135.0,
2026-03-31,명일방주: 엔드필드,iOS,456455.00,113805.0,
2026-03-31,블루 아카이브,AOS,99368.00,231618.0,
2026-03-31,블루 아카이브,iOS,43927.00,143494.0,
2026-03-31,스타 세이비어,AOS,83442.00,55074.0,
2026-03-31,스타 세이비어,iOS,37096.00,,
2026-03-31,스텔라소라,AOS,12343.00,10285.0,
2026-03-31,스텔라소라,iOS,3572.00,24403.0,
2026-03-31,승리의여신: 니케,AOS,266043.00,254539.0,
2026-03-31,승리의여신: 니케,iOS,167316.00,236396.0,
2026-03-31,카오스 제로 나이트메어,AOS,19701.00,62707.0,
2026-03-31,카오스 제로 나이트메어,iOS,10107.00,42293.0,
2026-04-01,듀엣 나이트 어비스,AOS,1268.00,25687.0,
2026-04-01,듀엣 나이트 어비스,iOS,2202.00,45065.0,
2026-04-01,명일방주: 엔드필드,AOS,495265.00,90716.0,
2026-04-01,명일방주: 엔드필드,iOS,405966.00,109393.0,
2026-04-01,블루 아카이브,AOS,89682.00,246741.0,
2026-04-01,블루 아카이브,iOS,130672.00,156154.0,
2026-04-01,스타 세이비어,AOS,102069.00,57589.0,
2026-04-01,스타 세이비어,iOS,53852.00,,
2026-04-01,스텔라소라,AOS,13184.00,10063.0,
2026-04-01,스텔라소라,iOS,10199.00,24539.0,
2026-04-01,승리의여신: 니케,AOS,252690.00,283371.0,
2026-04-01,승리의여신: 니케,iOS,318895.00,266073.0,
2026-04-01,카오스 제로 나이트메어,AOS,19982.00,63316.0,
2026-04-01,카오스 제로 나이트메어,iOS,15293.00,42684.0,
2026-04-02,듀엣 나이트 어비스,AOS,1849.00,26151.0,
2026-04-02,듀엣 나이트 어비스,iOS,1874.00,42849.0,
2026-04-02,명일방주: 엔드필드,AOS,305123.00,87106.0,
2026-04-02,명일방주: 엔드필드,iOS,199136.00,104252.0,
2026-04-02,블루 아카이브,AOS,60283.00,227167.0,
